745.0, 730.0, 3.0
745.0, 730.0, 2.0
745.0, 648.0, 7.0
745.0, 648.0, -1.0
745.0, 648.0, -1.0
745.0, 648.0, -6.0
745.0, 853.0, 6.0
745.0, 853.0, -4.0
745.0, 853.0, -5.0
745.0, 610.0, 1.0
745.0, 610.0, -11.0
745.0, 610.0, 3.0
745.0, 624.0, 3.0
745.0, 624.0, -4.0
745.0, 624.0, -1.0
745.0, 618.0, 3.0
745.0, 618.0, 7.0
745.0, 629.0, 3.0
745.0, 629.0, -1.0
745.0, 629.0, 8.0
745.0, 706.0, -3.0
745.0, 706.0, 4.0
745.0, 706.0, 5.0
745.0, 700.0, -1.0
745.0, 700.0, -3.0
745.0, 700.0, 2.0
745.0, 767.0, 2.0
745.0, 767.0, -1.0
745.0, 767.0, 7.0
745.0, 853.0, -11.0
745.0, 853.0, -1.0
745.0, 853.0, 1.0
745.0, 650.0, -3.0
745.0, 650.0, -2.0
745.0, 650.0, 4.0
745.0, 745.0, 5.0
745.0, 745.0, -1.0
745.0, 745.0, -2.0
745.0, 598.0, 2.0
745.0, 598.0, 4.0
745.0, 598.0, 1.0
745.0, 598.0, -2.0
745.0, 650.0, 2.0
745.0, 650.0, -2.0
745.0, 650.0, -1.0
745.0, 650.0, -1.0
745.0, 712.0, 2.0
745.0, 712.0, -1.0
745.0, 712.0, 2.0
745.0, 853.0, 1.0
745.0, 853.0, 2.0
745.0, 853.0, -2.0
745.0, 700.0, -1.0
745.0, 700.0, -4.0
745.0, 700.0, -2.0
745.0, 700.0, -1.0
745.0, 712.0, -1.0
745.0, 712.0, 4.0
745.0, 712.0, 1.0
745.0, 853.0, -9.0
745.0, 853.0, 1.0
745.0, 853.0, 1.0
853.0, 650.0, 6.0
853.0, 650.0, 3.0
853.0, 650.0, -2.0
853.0, 712.0, 2.0
853.0, 712.0, -5.0
853.0, 712.0, 13.0
853.0, 700.0, 1.0
853.0, 700.0, 5.0
853.0, 700.0, 1.0
853.0, 745.0, 5.0
853.0, 745.0, 3.0
853.0, 745.0, 3.0
853.0, 648.0, 1.0
853.0, 648.0, -2.0
853.0, 648.0, -1.0
853.0, 767.0, 3.0
853.0, 767.0, -13.0
853.0, 767.0, 1.0
853.0, 610.0, 5.0
853.0, 610.0, 4.0
853.0, 610.0, 4.0
853.0, 610.0, 5.0
853.0, 712.0, -2.0
853.0, 712.0, 9.0
853.0, 712.0, 2.0
853.0, 730.0, -7.0
853.0, 730.0, -4.0
853.0, 730.0, -1.0
853.0, 614.0, 1.0
853.0, 614.0, -5.0
853.0, 614.0, -7.0
853.0, 614.0, -2.0
853.0, 712.0, 5.0
853.0, 712.0, -1.0
853.0, 712.0, -8.0
853.0, 700.0, -2.0
853.0, 700.0, 7.0
853.0, 700.0, 1.0
853.0, 614.0, 1.0
853.0, 614.0, 7.0
853.0, 614.0, 4.0
853.0, 598.0, -2.0
853.0, 598.0, -2.0
853.0, 598.0, 4.0
853.0, 745.0, -9.0
853.0, 745.0, 7.0
853.0, 745.0, 3.0
853.0, 745.0, 1.0
853.0, 610.0, 6.0
853.0, 610.0, -2.0
853.0, 610.0, -1.0
853.0, 610.0, 7.0
853.0, 650.0, -3.0
853.0, 650.0, 10.0
853.0, 650.0, 3.0
853.0, 730.0, 12.0
853.0, 730.0, -1.0
853.0, 730.0, 3.0
853.0, 733.0, -4.0
853.0, 733.0, 5.0
853.0, 733.0, 5.0
853.0, 700.0, 2.0
853.0, 700.0, -5.0
853.0, 700.0, 1.0
853.0, 700.0, 4.0
853.0, 700.0, 2.0
853.0, 700.0, -4.0
853.0, 796.0, -1.0
853.0, 796.0, 4.0
853.0, 796.0, -7.0
853.0, 796.0, -2.0
853.0, 706.0, 7.0
853.0, 706.0, 2.0
853.0, 712.0, 3.0
853.0, 712.0, 2.0
853.0, 712.0, -4.0
853.0, 712.0, 1.0
853.0, 618.0, 3.0
853.0, 618.0, 1.0
853.0, 618.0, 6.0
853.0, 733.0, 4.0
853.0, 733.0, -2.0
853.0, 733.0, -3.0
853.0, 624.0, -7.0
853.0, 624.0, 3.0
853.0, 624.0, 7.0
853.0, 624.0, 1.0
853.0, 767.0, 2.0
853.0, 767.0, -3.0
853.0, 767.0, -1.0
853.0, 650.0, 2.0
853.0, 650.0, -3.0
853.0, 650.0, 1.0
853.0, 700.0, -3.0
853.0, 700.0, 4.0
853.0, 700.0, -4.0
853.0, 700.0, -1.0
853.0, 624.0, 6.0
853.0, 624.0, 1.0
853.0, 624.0, 1.0
853.0, 610.0, -2.0
853.0, 610.0, 5.0
853.0, 610.0, 2.0
853.0, 648.0, -4.0
853.0, 648.0, -3.0
853.0, 648.0, 2.0
853.0, 648.0, -1.0
853.0, 712.0, 2.0
853.0, 712.0, -1.0
853.0, 712.0, -1.0
853.0, 650.0, -7.0
853.0, 650.0, 5.0
853.0, 650.0, -3.0
853.0, 629.0, 7.0
853.0, 629.0, -1.0
853.0, 629.0, 11.0
853.0, 649.0, -2.0
853.0, 649.0, 2.0
853.0, 649.0, 7.0
853.0, 598.0, 1.0
853.0, 598.0, 5.0
853.0, 598.0, 1.0
853.0, 796.0, -3.0
853.0, 796.0, 1.0
853.0, 796.0, 16.0
853.0, 650.0, 1.0
853.0, 650.0, 4.0
853.0, 650.0, 4.0
853.0, 650.0, -1.0
853.0, 700.0, 2.0
853.0, 700.0, 4.0
853.0, 700.0, -1.0
853.0, 650.0, 4.0
853.0, 650.0, 4.0
853.0, 650.0, 7.0
853.0, 712.0, 3.0
853.0, 712.0, -2.0
853.0, 712.0, 3.0
853.0, 706.0, -5.0
853.0, 706.0, 10.0
602.0, 634.0, 2.0
602.0, 634.0, -3.0
602.0, 634.0, 1.0
602.0, 640.0, -3.0
602.0, 640.0, 3.0
602.0, 629.0, -1.0
602.0, 629.0, 1.0
602.0, 629.0, -1.0
602.0, 629.0, -3.0
602.0, 730.0, -2.0
602.0, 730.0, 4.0
602.0, 640.0, -1.0
602.0, 640.0, -4.0
602.0, 640.0, -2.0
602.0, 698.0, -1.0
602.0, 698.0, 2.0
602.0, 698.0, -1.0
602.0, 513.0, 1.0
602.0, 513.0, 2.0
602.0, 513.0, 1.0
602.0, 513.0, -2.0
602.0, 618.0, 2.0
602.0, 618.0, -6.0
602.0, 618.0, 4.0
602.0, 618.0, -2.0
602.0, 698.0, -1.0
602.0, 698.0, -2.0
602.0, 698.0, -3.0
602.0, 730.0, 7.0
602.0, 783.0, 1.0
602.0, 783.0, -1.0
602.0, 656.0, -4.0
602.0, 656.0, 6.0
602.0, 656.0, 1.0
602.0, 706.0, 8.0
602.0, 706.0, -5.0
602.0, 706.0, 3.0
602.0, 619.0, -1.0
602.0, 619.0, 6.0
602.0, 619.0, -1.0
602.0, 634.0, -1.0
602.0, 634.0, -1.0
602.0, 634.0, -2.0
602.0, 698.0, -3.0
602.0, 698.0, -3.0
602.0, 698.0, 1.0
602.0, 598.0, 7.0
602.0, 598.0, 6.0
602.0, 598.0, 5.0
602.0, 733.0, -1.0
602.0, 733.0, 2.0
602.0, 634.0, -2.0
602.0, 634.0, -4.0
602.0, 634.0, 3.0
602.0, 698.0, -4.0
602.0, 698.0, -10.0
602.0, 698.0, -1.0
602.0, 698.0, 1.0
602.0, 619.0, 3.0
602.0, 619.0, 3.0
602.0, 619.0, -1.0
602.0, 783.0, -3.0
602.0, 783.0, 2.0
602.0, 783.0, -3.0
602.0, 783.0, -5.0
602.0, 610.0, 2.0
602.0, 610.0, -1.0
602.0, 610.0, 8.0
602.0, 640.0, -6.0
602.0, 640.0, 1.0
602.0, 640.0, 5.0
602.0, 624.0, -1.0
602.0, 624.0, 2.0
602.0, 624.0, 1.0
602.0, 767.0, -1.0
602.0, 767.0, 2.0
602.0, 767.0, -1.0
602.0, 634.0, -4.0
602.0, 634.0, 3.0
602.0, 634.0, 1.0
602.0, 598.0, 6.0
602.0, 733.0, 5.0
602.0, 733.0, -11.0
602.0, 783.0, 3.0
602.0, 783.0, -1.0
602.0, 783.0, 2.0
602.0, 783.0, -4.0
602.0, 706.0, 2.0
602.0, 706.0, -6.0
602.0, 706.0, -1.0
602.0, 629.0, 1.0
602.0, 629.0, 1.0
602.0, 629.0, 1.0
602.0, 640.0, -5.0
602.0, 640.0, -1.0
602.0, 640.0, -1.0
602.0, 640.0, 5.0
602.0, 649.0, -2.0
602.0, 649.0, -4.0
602.0, 649.0, -3.0
602.0, 649.0, -1.0
602.0, 610.0, -1.0
602.0, 610.0, 3.0
602.0, 610.0, -11.0
602.0, 783.0, 3.0
602.0, 783.0, 1.0
602.0, 783.0, -4.0
602.0, 698.0, -2.0
602.0, 698.0, -2.0
602.0, 698.0, -5.0
602.0, 783.0, 7.0
602.0, 783.0, -4.0
602.0, 783.0, -5.0
602.0, 656.0, 10.0
602.0, 656.0, -2.0
602.0, 656.0, -5.0
602.0, 656.0, -1.0
602.0, 618.0, -2.0
602.0, 618.0, 1.0
602.0, 618.0, -1.0
602.0, 649.0, -4.0
602.0, 649.0, 1.0
602.0, 649.0, -4.0
602.0, 610.0, -1.0
602.0, 610.0, 1.0
602.0, 610.0, 6.0
602.0, 513.0, -1.0
602.0, 513.0, -4.0
602.0, 513.0, 2.0
602.0, 640.0, 3.0
602.0, 640.0, -2.0
602.0, 640.0, -2.0
602.0, 698.0, 2.0
602.0, 698.0, 8.0
602.0, 698.0, -6.0
602.0, 634.0, -2.0
602.0, 634.0, 1.0
602.0, 634.0, -1.0
602.0, 634.0, -1.0
602.0, 640.0, -5.0
602.0, 640.0, -1.0
602.0, 640.0, -7.0
602.0, 640.0, 4.0
602.0, 634.0, -1.0
602.0, 634.0, -6.0
602.0, 634.0, 2.0
602.0, 783.0, -7.0
602.0, 783.0, -4.0
602.0, 783.0, -4.0
598.0, 648.0, 1.0
598.0, 648.0, 3.0
598.0, 648.0, -2.0
598.0, 624.0, -1.0
598.0, 624.0, 1.0
598.0, 624.0, 1.0
598.0, 656.0, -1.0
598.0, 656.0, -3.0
598.0, 656.0, -3.0
598.0, 745.0, -1.0
598.0, 745.0, -5.0
598.0, 745.0, 2.0
598.0, 712.0, -1.0
598.0, 712.0, 1.0
598.0, 712.0, 7.0
598.0, 712.0, -2.0
598.0, 614.0, -1.0
598.0, 614.0, -2.0
598.0, 745.0, -1.0
598.0, 745.0, 1.0
598.0, 700.0, 3.0
598.0, 700.0, 1.0
598.0, 700.0, -6.0
598.0, 700.0, -5.0
598.0, 730.0, -4.0
598.0, 730.0, 3.0
598.0, 730.0, 2.0
598.0, 648.0, -2.0
598.0, 648.0, -1.0
598.0, 648.0, 1.0
598.0, 619.0, -1.0
598.0, 619.0, 3.0
598.0, 733.0, -2.0
598.0, 733.0, -1.0
598.0, 733.0, 3.0
598.0, 614.0, -7.0
598.0, 614.0, 2.0
598.0, 614.0, 5.0
598.0, 733.0, 1.0
598.0, 733.0, 3.0
598.0, 733.0, -3.0
598.0, 733.0, -4.0
598.0, 513.0, 1.0
598.0, 513.0, 1.0
598.0, 513.0, 2.0
598.0, 767.0, -3.0
598.0, 767.0, -1.0
598.0, 767.0, -2.0
598.0, 624.0, -2.0
598.0, 624.0, -3.0
598.0, 624.0, 2.0
598.0, 767.0, -1.0
598.0, 767.0, -1.0
598.0, 767.0, 3.0
598.0, 767.0, 2.0
598.0, 712.0, 4.0
598.0, 712.0, -2.0
598.0, 610.0, -1.0
598.0, 610.0, -1.0
598.0, 610.0, -1.0
598.0, 610.0, 2.0
598.0, 614.0, -2.0
598.0, 614.0, -3.0
598.0, 614.0, -4.0
598.0, 648.0, 8.0
598.0, 648.0, 1.0
598.0, 648.0, -1.0
598.0, 619.0, 1.0
598.0, 619.0, -3.0
598.0, 745.0, -9.0
598.0, 745.0, -1.0
598.0, 745.0, -1.0
598.0, 745.0, -4.0
598.0, 700.0, -5.0
598.0, 700.0, -3.0
598.0, 700.0, -2.0
598.0, 796.0, 7.0
598.0, 796.0, -3.0
598.0, 796.0, 3.0
598.0, 610.0, 1.0
598.0, 610.0, -1.0
598.0, 610.0, -1.0
598.0, 796.0, -4.0
598.0, 796.0, -4.0
598.0, 796.0, -4.0
598.0, 796.0, 3.0
598.0, 648.0, -4.0
598.0, 648.0, -1.0
598.0, 648.0, -2.0
598.0, 745.0, -1.0
598.0, 745.0, -3.0
598.0, 745.0, -1.0
598.0, 745.0, -5.0
598.0, 796.0, -1.0
598.0, 796.0, -3.0
598.0, 796.0, -1.0
598.0, 650.0, 7.0
598.0, 650.0, 1.0
598.0, 650.0, 1.0
598.0, 614.0, -2.0
598.0, 614.0, -1.0
598.0, 614.0, 1.0
598.0, 614.0, -3.0
598.0, 796.0, 4.0
598.0, 796.0, 1.0
598.0, 796.0, -2.0
598.0, 614.0, -1.0
598.0, 614.0, 3.0
598.0, 614.0, 3.0
598.0, 614.0, 3.0
598.0, 648.0, 2.0
598.0, 648.0, 3.0
598.0, 648.0, 1.0
598.0, 730.0, -6.0
598.0, 730.0, 1.0
598.0, 730.0, 3.0
598.0, 610.0, -2.0
598.0, 610.0, 1.0
598.0, 610.0, 5.0
598.0, 650.0, -8.0
598.0, 650.0, -2.0
598.0, 650.0, -1.0
598.0, 796.0, 4.0
598.0, 796.0, -8.0
598.0, 796.0, -1.0
598.0, 745.0, -11.0
598.0, 745.0, -2.0
598.0, 745.0, -7.0
598.0, 745.0, -6.0
598.0, 614.0, 11.0
598.0, 614.0, 1.0
598.0, 614.0, -1.0
598.0, 796.0, -7.0
598.0, 796.0, -1.0
598.0, 796.0, 3.0
598.0, 712.0, 1.0
598.0, 745.0, -1.0
598.0, 745.0, -5.0
598.0, 648.0, -1.0
598.0, 648.0, -5.0
598.0, 648.0, 1.0
598.0, 648.0, -3.0
698.0, 733.0, -2.0
698.0, 733.0, 1.0
698.0, 733.0, 1.0
698.0, 656.0, 15.0
698.0, 656.0, -1.0
698.0, 656.0, 3.0
698.0, 783.0, 9.0
698.0, 783.0, -4.0
698.0, 783.0, -10.0
698.0, 634.0, -1.0
698.0, 634.0, -2.0
698.0, 634.0, -3.0
698.0, 610.0, 2.0
698.0, 610.0, 1.0
698.0, 610.0, 9.0
698.0, 513.0, 10.0
698.0, 513.0, -1.0
698.0, 513.0, 1.0
698.0, 513.0, 4.0
698.0, 656.0, -7.0
698.0, 656.0, -1.0
698.0, 656.0, -3.0
698.0, 656.0, 3.0
698.0, 783.0, 1.0
698.0, 783.0, -1.0
698.0, 783.0, -2.0
698.0, 640.0, 1.0
698.0, 640.0, 6.0
698.0, 640.0, 4.0
698.0, 513.0, 4.0
698.0, 513.0, 4.0
698.0, 513.0, 2.0
698.0, 610.0, -2.0
698.0, 610.0, 10.0
698.0, 610.0, -1.0
698.0, 619.0, 1.0
698.0, 619.0, 4.0
698.0, 619.0, 3.0
698.0, 745.0, 2.0
698.0, 745.0, 6.0
698.0, 745.0, -3.0
698.0, 745.0, -6.0
698.0, 634.0, 6.0
698.0, 634.0, 2.0
698.0, 634.0, -1.0
698.0, 706.0, 3.0
698.0, 706.0, -1.0
698.0, 706.0, -8.0
698.0, 783.0, -7.0
698.0, 783.0, 2.0
698.0, 783.0, -7.0
698.0, 640.0, 1.0
698.0, 640.0, -6.0
698.0, 640.0, 4.0
698.0, 634.0, 3.0
698.0, 634.0, -4.0
698.0, 634.0, 1.0
698.0, 634.0, -2.0
698.0, 767.0, -4.0
698.0, 767.0, -5.0
698.0, 730.0, -4.0
698.0, 730.0, 2.0
698.0, 730.0, -1.0
698.0, 629.0, 7.0
698.0, 629.0, 3.0
698.0, 629.0, 1.0
698.0, 624.0, -2.0
698.0, 624.0, 9.0
698.0, 624.0, -2.0
698.0, 640.0, -1.0
698.0, 640.0, -2.0
698.0, 640.0, 4.0
698.0, 634.0, 2.0
698.0, 634.0, 1.0
698.0, 634.0, -1.0
698.0, 629.0, 11.0
698.0, 629.0, 6.0
698.0, 629.0, -2.0
698.0, 629.0, 5.0
698.0, 649.0, 3.0
698.0, 649.0, -1.0
698.0, 649.0, -3.0
698.0, 649.0, -1.0
698.0, 618.0, -1.0
698.0, 618.0, -2.0
698.0, 618.0, 3.0
698.0, 783.0, -10.0
698.0, 783.0, 5.0
698.0, 783.0, -13.0
698.0, 767.0, 2.0
698.0, 767.0, 1.0
698.0, 618.0, 5.0
